session_id,age,sex,gender,race,citizenship,lab_or_online,us_or_international,exprace,expgender,exprunafter,compensation,recruitment,separatedornot,ethnicity,nativelang,major,location,sample,sunkgroup,sunkDV,gambfalgroup,gambfalDV,reciprocitygroup,reciprocityus,allowedforbiddenGroup,allowedforbidden,quoteGroup,quote,flagfilter,flagdv,gainlossgroup,anch1group,anch2group,anch3group,anch4group,scalesgroup,flagGroup,MoneyGroup,ContactGroup,gainlossDV,Imagineddv,anchoring1,anchoring2,anchoring3,anchoring4,Sysjust,IATexpart,IATexpmath,IATexp.overall,totexpmissed,scalesorder,reciprocorder,diseaseforder,quoteorder,flagprimorder,sunkcostorder,anchorinorder,allowedforder,gamblerforder,moneypriorder,imaginedorder,iatorder,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,flagdv1,flagdv2,flagdv3,flagdv4,flagdv5,flagdv6,flagdv7,flagdv8
12,18,f,2,2,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,english,2,abington,1,1,9,two-six,2.6457513110645907,askedsecond,1,allowed,0,1,3,1,3,0,high,low,high,high,0,control,money-prime,control,1,6.25,5890,1e6,42500,16e3,4.125,3.3333333333333335,4,3.6666666666666665,0,11,4,10,5,2,6,7,8,9,3,1,12,3,3,3,6,5,6,5,2,5,1,3,1,2,4,6,2
12,20,m,3,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,other,2,abington,1,0,9,two-six,0,askedsecond,1,allowed,1,0,1,1,3.75,1,low,high,high,low,1,flag-prime,money-prime,contact,2,4.75,3200,45e5,38e3,2e4,4.75,4.333333333333333,6.166666666666667,3.0833333333333335,0,1,5,7,10,3,11,6,9,4,8,2,12,3,6,6,7,5,7,1,3,5,1,7,1,1,6,7,2
12,18,f,2,1,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,1,spanish,8,abington,1,1,1,two-six,2.449489742783178,askedsecond,0,allowed,0,0,9,1,1.75,1,low,low,low,low,0,control,money-prime,contact,1,4,NA,3e5,35e3,NA,1.75,7,3.8333333333333335,5.583333333333333,0,9,8,2,7,6,10,1,5,4,11,3,12,1,1,1,1,1,7,1,1,7,1,1,1,1,1,1,1
12,19,f,2,5,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,english,10,abington,1,1,1,two-six,2.23606797749979,askedfirst,0,allowed,1,0,4,1,4.571428571428571,1,low,low,high,high,0,control,control,contact,1,6.5,NA,25e4,45e3,1e4,4.375,5.5,7,3.25,0,8,7,3,10,4,5,9,1,11,2,6,12,3,6,3,5,3,6,4,5,4,4,7,6,NA,1,7,3
12,19,f,NA,8,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,1,english,5,abington,1,1,9,two-six,1.4142135623730951,askedfirst,0,forbidden,0,0,5,1,3,1,high,low,low,high,1,control,control,control,1,5,5500,NA,3e3,1e3,3.625,4,2.1666666666666665,4.916666666666667,0,4,2,8,10,3,7,1,6,11,9,5,12,4,4,5,5,2,4,3,2,4,1,4,1,4,1,5,4
12,20,f,2,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,english,10,abington,1,1,9,three-six,1.4142135623730951,askedfirst,1,forbidden,0,0,5,1,2.75,1,low,high,high,low,0,flag-prime,money-prime,contact,2,6.25,NA,45e5,25e3,250,2.625,6,5.166666666666667,4.416666666666667,0,3,2,10,8,4,6,7,1,11,5,9,12,4,2,2,4,5,1,2,1,4,3,1,1,4,4,1,4
12,20,m,3,5,GW,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,other,1,abington,1,1,9,two-six,2.23606797749979,askedsecond,1,forbidden,0,0,5,1,2.625,0,low,high,low,low,1,control,money-prime,control,2,9,1800,4000001,NA,5500,3.5,6.166666666666667,7,3.5833333333333335,0,1,8,10,3,2,7,9,4,6,11,5,12,3,4,7,5,4,1,3,1,5,1,4,1,1,1,7,1
12,24,f,2,5,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,english,8,abington,1,1,6,three-six,2.6457513110645907,askedfirst,1,forbidden,0,1,3,1,2,1,high,low,high,high,1,flag-prime,control,control,1,7.5,5e3,1e6,4e4,35e3,4.125,6,4.5,4.75,0,4,10,3,9,6,5,11,2,8,7,1,12,4,4,2,6,5,6,4,2,1,2,3,1,2,1,4,2
12,18,f,2,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,english,7,abington,1,1,9,three-six,NA,askedfirst,1,allowed,1,0,9,1,3.25,0,high,low,low,low,1,control,money-prime,control,1,6,4e3,25e4,3e3,NA,1.625,6.333333333333333,3.5,5.416666666666667,0,11,3,5,2,6,10,7,8,1,9,4,12,1,1,1,2,4,2,1,1,1,1,1,1,5,7,7,3
12,18,f,2,9,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,1,english,9,abington,1,1,1,three-six,3.1622776601683795,askedfirst,0,allowed,0,0,1,1,2.875,1,low,high,low,high,0,flag-prime,money-prime,control,1,5.5,3e3,15e5,NA,3e4,4.75,5.333333333333333,3.8333333333333335,4.75,0,6,9,1,8,4,7,2,5,11,3,10,12,4,5,5,5,4,7,4,4,4,1,5,1,3,2,6,1
12,18,f,2,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,english,9,abington,1,0,9,three-six,1.7320508075688772,askedsecond,1,forbidden,0,0,5,1,3,1,low,high,low,high,1,control,control,control,1,9,2e3,3e6,3e4,35e3,3.25,6.666666666666667,3.8333333333333335,5.416666666666667,0,3,5,10,1,11,9,7,2,4,8,6,12,3,1,1,6,5,5,1,4,6,1,1,4,NA,NA,NA,NA
12,18,f,NA,3,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,english,7,abington,1,0,9,two-six,2.23606797749979,askedsecond,1,forbidden,0,1,1,1,3.125,1,high,low,low,high,1,control,control,contact,2,8.25,3e3,35e4,5e3,2e4,4.125,7,3.5,5.75,0,4,10,5,9,3,8,2,1,7,11,6,12,4,4,5,3,6,6,1,4,1,1,5,1,4,5,5,3
13,18,f,2,2,MO,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,3,other,10,abington,1,0,9,three-six,1.7320508075688772,askedfirst,1,allowed,0,0,5,1,4.125,0,high,low,low,low,1,flag-prime,control,control,2,3,4e3,6e5,5e3,150,2.5,4,4.8,3.6363636363636362,1,4,5,7,11,6,2,1,3,9,8,10,12,1,4,2,3,3,2,2,3,3,7,4,7,3,1,4,4
13,18,m,3,5,US,0,0,6,male,runalone,coursecredit,unisubjpool,nobarriers,3,english,7,abington,1,1,9,two-six,1.7320508075688772,askedfirst,0,allowed,0,1,7,1,2.625,0,low,low,low,high,1,flag-prime,money-prime,control,1,7,3600,7e5,7e3,1e3,2.75,7,3,6,0,10,7,11,6,4,8,2,1,9,3,5,12,1,4,1,4,1,3,4,4,5,1,2,1,3,1,7,1
13,22,f,2,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,nobarriers,2,english,10,abington,1,0,9,three-six,1.7320508075688772,askedsecond,1,forbidden,0,0,6,1,3.857142857142857,1,high,high,high,high,1,control,control,contact,1,2.75,3e3,2e6,45e3,2e4,3.375,6.333333333333333,2.8333333333333335,5.75,0,8,11,3,9,5,10,7,4,6,1,2,12,3,4,3,3,4,5,3,2,3,5,4,5,4,NA,3,3
13,19,f,2,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,nobarriers,2,english,13,abington,1,1,9,three-six,1.4142135623730951,askedsecond,1,forbidden,0,1,3,1,2.375,0,low,high,high,high,0,control,control,contact,1,5,NA,425e4,4e4,29e3,2.75,7,3.6666666666666665,5.666666666666667,0,10,4,1,5,11,9,2,8,3,6,7,12,2,1,2,6,5,3,2,1,1,1,4,1,3,1,7,1
13,22,f,2,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,nobarriers,3,english,1,abington,1,0,7,three-six,1.7320508075688772,askedfirst,1,forbidden,0,1,5,1,2.7142857142857144,0,high,high,high,high,0,control,money-prime,control,2,4.75,4500,2e6,37e3,3e4,4.625,6.166666666666667,5.166666666666667,4.5,0,11,2,10,9,6,1,8,3,4,5,7,12,5,5,5,5,5,3,5,4,NA,1,2,1,4,3,7,1
13,20,m,3,3,IN,0,0,6,male,runalone,coursecredit,unisubjpool,nobarriers,2,other,7,abington,1,1,9,two-six,1.7320508075688772,askedfirst,1,forbidden,1,0,5,1,3,1,high,low,high,low,0,flag-prime,control,contact,1,9,5e3,25e4,8e3,150,3.75,5,3.1666666666666665,4.916666666666667,0,9,7,10,1,3,2,6,5,4,8,11,12,7,1,4,5,4,7,1,1,7,1,1,1,4,2,7,1
13,23,f,2,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,nobarriers,1,english,10,abington,1,1,5,three-six,2.23606797749979,askedsecond,0,forbidden,0,1,8,1,2,0,low,high,low,low,1,control,money-prime,contact,2,7.25,1660,45e5,2300,150,3.25,6,6.166666666666667,3.9166666666666665,0,11,10,5,3,6,7,1,8,9,2,4,12,4,3,2,2,4,4,4,3,1,6,1,2,3,1,1,1
14,19,f,2,7,US,0,0,6,male,runalone,coursecredit,unisubjpool,nobarriers,1,english,7,abington,1,0,7,three-six,3,askedsecond,0,forbidden,0,0,6,1,2.625,0,high,high,low,high,0,flag-prime,control,contact,2,6.25,5600,4885679,3500,48900,3.25,6,2.6666666666666665,5.666666666666667,0,9,7,8,1,10,6,4,5,3,2,11,12,2,3,2,5,5,2,2,5,5,1,3,1,3,3,3,2
14,26,m,3,5,US,0,0,6,male,runalone,coursecredit,unisubjpool,nobarriers,1,english,13,abington,1,1,9,two-six,1,askedsecond,1,forbidden,0,0,5,1,4.5,0,low,low,high,high,0,control,control,contact,2,8.75,2946,365680,45300,28846,3.25,6,4,5,0,1,6,9,2,8,4,7,3,11,10,5,12,1,1,4,7,3,1,2,7,5,1,4,7,1,7,4,7
14,18,f,2,6,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,other,7,abington,1,1,6,three-six,2.449489742783178,askedfirst,1,forbidden,0,0,5,1,3.25,1,low,high,low,high,0,control,control,contact,1,8.5,1750,45e5,2e4,45e3,4.5,6.5,2.6666666666666665,5.916666666666667,0,6,9,1,8,7,3,10,2,4,11,5,12,4,5,6,5,4,5,4,3,7,1,4,1,4,1,7,1
14,19,f,2,2,US,0,0,6,male,runalone,coursecredit,unisubjpool,barriers,2,other,10,abington,1,1,9,two-six,2.449489742783178,askedfirst,1,forbidden,0,1,7,1,2.25,0,low,low,low,low,1,control,money-prime,contact,2,8,NA,200001,2500,101,1.75,5.333333333333333,5.5,3.9166666666666665,0,9,6,3,4,7,2,5,1,8,11,10,12,1,1,1,1,4,1,4,1,1,1,1,1,4,2,6,2
15,20,m,3,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,4,brasilia,2,0,9,two-six,1,askedsecond,1,allowed,1,1,5,0,2.5,1,low,low,low,low,1,control,money-prime,contact,1,8.25,NA,NA,NA,NA,2.75,5,4.666666666666667,4.166666666666667,0,5,11,6,9,3,8,2,4,7,10,1,12,2,1,5,3,3,3,4,1,3,1,1,1,4,3,5,2
15,19,m,3,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,6,brasilia,2,0,9,two-six,1,askedsecond,1,allowed,1,0,6,0,2.125,0,low,low,low,low,0,flag-prime,control,contact,2,5,3106.85,NA,NA,200,3,5.8,4.666666666666667,4.454545454545454,1,1,8,2,7,4,11,9,6,5,10,3,12,2,1,3,3,5,3,5,2,2,3,1,1,2,2,3,3
15,22,f,2,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,8,three-six,4.47213595499958,askedfirst,1,allowed,1,0,2,0,2.875,0,high,low,high,low,1,control,control,control,2,4.75,1864.11,NA,39369.6,250,2.375,6.333333333333333,5.5,4.416666666666667,0,6,1,3,7,9,4,11,5,8,2,10,12,2,2,2,4,3,1,4,1,4,6,1,1,1,4,1,5
15,21,f,2,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,13,brasilia,2,1,9,two-six,1.7320508075688772,askedfirst,1,allowed,1,0,5,0,2.5,0,low,low,low,low,1,flag-prime,money-prime,control,2,5,1864.11,3e5,9842.4,150,2.5,6.166666666666667,3.3333333333333335,5.416666666666667,0,10,9,5,2,4,1,8,11,3,7,6,12,1,3,2,2,2,1,6,3,4,1,5,1,2,1,3,3
15,19,f,2,brazilblack,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,13,brasilia,2,0,9,three-six,4.47213595499958,askedsecond,0,allowed,1,1,5,0,3,1,low,low,low,low,1,flag-prime,control,contact,1,2.75,NA,NA,NA,150,2.625,5.666666666666667,2.6666666666666665,5.5,0,8,1,6,9,7,11,5,3,4,10,2,12,2,3,3,4,4,1,3,1,1,4,6,1,4,1,4,3
15,24,m,3,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,8,brasilia,2,0,8,two-six,0,askedfirst,1,allowed,1,0,8,0,2.375,1,low,high,high,high,1,flag-prime,money-prime,contact,1,7.25,3106.85,4e6,41010,1e3,2.125,6.166666666666667,3.8333333333333335,5.166666666666667,0,9,11,4,1,2,3,8,5,7,6,10,12,2,2,1,1,4,1,4,2,2,1,2,1,4,5,1,3
15,19,f,2,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,NA,NA,brasilia,2,0,1,two-six,1.7320508075688772,askedfirst,1,forbidden,0,1,9,0,2,0,low,high,low,low,0,flag-prime,money-prime,control,2,3.75,1864.11,4502e3,3936.96,NA,2.5,5.833333333333333,2.6666666666666665,5.583333333333333,0,4,2,8,10,9,5,1,3,6,11,7,12,1,1,5,7,1,1,3,1,1,1,1,1,1,4,5,2
15,24,m,3,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,13,brasilia,2,0,9,two-six,0,askedsecond,1,forbidden,0,1,7,0,3,0,low,high,low,low,0,flag-prime,control,control,1,5.75,3355.3979999999997,36e5,26246.4,NA,4,5.333333333333333,5.333333333333333,4,0,3,9,11,7,8,2,4,5,6,1,10,12,3,2,3,1,5,6,6,6,6,1,2,1,6,4,2,2
15,18,m,3,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,8,brasilia,2,0,7,two-six,2.449489742783178,askedfirst,1,forbidden,0,0,7,0,2.5,0,low,high,low,high,1,flag-prime,money-prime,contact,2,7,2236.932,4978e3,2854.2960000000003,37870,3.875,6.333333333333333,6.5,3.9166666666666665,0,8,7,4,11,9,6,2,5,10,3,1,12,2,3,5,2,4,3,7,5,6,2,2,1,3,2,1,3
15,19,f,2,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,11,brasilia,2,0,9,two-six,2,askedfirst,0,forbidden,0,0,9,0,3,1,low,high,low,high,1,flag-prime,money-prime,contact,1,6.75,3106.85,4e6,NA,2e4,1.875,5.833333333333333,3,5.416666666666667,0,1,2,10,5,3,8,11,7,4,9,6,12,3,2,3,1,1,1,2,2,2,1,1,1,4,4,7,4
15,20,f,2,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,6,three-six,2,askedfirst,0,allowed,1,1,5,0,3.75,0,low,low,high,high,0,control,money-prime,control,1,2.5,2485.48,NA,3936.96,6e3,2.125,5.333333333333333,2.5,5.416666666666667,0,6,8,3,11,5,9,7,10,2,4,1,12,2,1,2,4,2,2,3,1,1,6,1,3,7,6,1,5
15,21,f,2,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,8,two-six,2.23606797749979,askedsecond,1,forbidden,0,0,1,0,5.714285714285714,1,low,low,low,low,1,control,money-prime,contact,1,6,NA,NA,NA,125,2.375,6.833333333333333,2.1666666666666665,6.333333333333333,0,9,1,2,8,5,11,3,4,6,10,7,12,1,1,1,2,6,1,6,1,7,7,4,7,NA,7,1,7
15,20,f,2,brazilblack,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,8,three-six,1.7320508075688772,askedsecond,1,forbidden,0,1,8,0,2.5,0,low,low,low,low,1,flag-prime,money-prime,contact,1,6.5,NA,NA,NA,NA,3.875,6.666666666666667,2.3333333333333335,6.166666666666667,0,2,9,8,10,4,5,6,7,3,1,11,12,1,1,6,5,5,6,5,2,3,1,1,1,4,3,1,6
16,18,f,2,brazilblack,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,1,two-six,2.23606797749979,askedfirst,0,allowed,1,1,7,0,2.125,1,low,low,low,low,0,flag-prime,money-prime,contact,1,9,NA,NA,NA,NA,2.125,6.666666666666667,2.8333333333333335,5.916666666666667,0,3,4,10,8,9,7,11,1,2,6,5,12,3,1,1,4,1,1,5,1,1,1,3,1,2,1,4,4
16,19,m,3,brazilblack,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,7,two-six,1.7320508075688772,askedsecond,1,forbidden,0,0,NA,0,1.75,0,low,low,low,low,0,flag-prime,control,contact,1,5.5,NA,NA,NA,NA,2.375,6.333333333333333,2.6666666666666665,5.833333333333333,0,8,6,2,9,7,1,11,4,5,3,10,12,2,3,3,3,2,1,3,2,4,1,2,1,1,1,1,3
16,20,m,3,brazilyellow,BR,0,1,brazilwhite,male,runalone,NA,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,9,three-six,2,askedsecond,1,allowed,0,1,5,0,4,0,low,low,high,low,0,control,control,contact,2,3.25,4970.96,12e5,22965.600000000002,NA,3,5.333333333333333,5.5,3.9166666666666665,0,5,6,8,4,11,9,3,10,7,1,2,12,3,4,2,4,3,2,3,3,6,4,4,1,5,2,4,6
16,18,f,2,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,9,two-six,5.477225575051661,askedfirst,1,forbidden,0,1,8,0,3.5,0,low,low,low,low,0,control,control,contact,1,3.75,NA,NA,NA,NA,2.125,7,3.3333333333333335,5.833333333333333,0,5,11,1,3,8,9,2,4,7,10,6,12,1,1,2,3,2,4,3,1,1,5,4,1,5,1,7,4
16,19,m,3,brazilblack,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,13,brasilia,2,1,9,three-six,6,askedfirst,0,allowed,0,1,7,0,5.125,1,low,low,low,low,1,flag-prime,money-prime,contact,2,7.75,NA,NA,NA,NA,4.25,6.5,4.833333333333333,4.833333333333333,0,3,8,10,1,5,6,11,7,4,2,9,12,5,2,2,5,6,7,4,3,7,7,5,6,2,1,6,7
16,17,f,2,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,9,two-six,2.449489742783178,askedsecond,1,allowed,1,0,5,0,2.75,0,high,low,low,high,0,flag-prime,control,control,1,3,4970.96,NA,2624.6400000000003,3e4,1.75,7,2.8333333333333335,6.083333333333333,0,6,7,11,5,8,3,2,10,4,9,1,12,1,1,1,1,2,3,2,3,4,1,1,1,5,1,7,2
16,17,m,3,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,5,two-six,6.782329983125268,askedsecond,1,allowed,1,1,8,0,1.75,0,low,low,low,low,0,control,control,control,2,6,1553.425,8e5,4593.12,973,3,7,6.833333333333333,4.083333333333333,0,5,6,3,10,9,11,8,7,2,1,4,12,2,2,5,3,3,2,6,1,1,1,1,1,4,3,1,2
16,23,m,3,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,9,three-six,4.898979485566356,askedsecond,0,forbidden,0,1,9,0,2.5,1,high,high,high,low,1,control,money-prime,contact,NA,4.75,3106.85,4e6,45275.04,200,2.125,7,5.666666666666667,4.666666666666667,0,6,2,1,4,8,3,10,11,9,5,7,12,1,2,1,2,1,1,7,2,1,7,1,1,1,1,1,7
16,20,f,2,brazilyellow,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,3,brasilia,2,1,9,three-six,1.7320508075688772,askedfirst,0,allowed,1,1,9,0,2.625,0,low,low,low,low,0,flag-prime,money-prime,contact,1,5.5,NA,NA,NA,NA,4.125,6.666666666666667,3.3333333333333335,5.666666666666667,0,1,6,5,3,9,7,4,11,10,8,2,12,5,2,2,4,4,5,6,5,1,3,7,1,4,1,1,3
16,20,f,2,brazilblack,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,9,two-six,1.4142135623730951,askedfirst,1,allowed,0,0,5,0,3.75,0,low,high,low,high,1,flag-prime,control,control,1,7.5,NA,475e4,NA,37452,1.75,6.833333333333333,4.666666666666667,5.083333333333333,0,11,4,8,5,9,7,3,6,10,1,2,12,1,1,3,4,1,1,2,1,7,2,1,7,4,1,1,7
16,17,m,3,brazilblack,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,9,three-six,1.4142135623730951,askedfirst,1,forbidden,0,1,5,0,1.875,0,high,low,high,low,1,flag-prime,money-prime,contact,2,1,4349.59,2e6,26246.4,NA,2.625,5.833333333333333,4.166666666666667,4.833333333333333,0,8,4,7,10,5,3,1,11,9,6,2,12,1,3,1,3,1,1,7,4,1,1,3,1,1,1,4,3
16,18,f,2,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,8,two-six,5.477225575051661,askedsecond,0,allowed,0,1,7,0,2.125,0,high,low,high,high,0,control,control,control,2,6.75,5436.9875,NA,39369.6,1e3,4.5,6.166666666666667,3.6666666666666665,5.25,0,10,7,5,3,11,1,9,6,2,8,4,12,5,5,3,4,6,5,3,5,2,2,1,1,2,3,1,5
16,32,m,3,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,9,two-six,2,askedfirst,1,allowed,1,0,9,0,3.25,0,low,high,high,low,0,flag-prime,control,control,1,5.25,3106.85,2e6,29199.120000000003,3e3,4.625,5.833333333333333,3.5,5.166666666666667,0,10,3,5,2,1,8,11,9,7,4,6,12,6,3,5,7,5,2,4,5,3,1,7,1,3,3,7,1
16,19,f,2,brazilwhite,BR,0,1,brazilblack,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,9,two-six,1.7320508075688772,askedfirst,0,forbidden,0,1,8,0,4.25,1,low,low,low,low,1,flag-prime,control,control,2,5.75,3106.85,NA,NA,NA,2.75,6.833333333333333,3.6666666666666665,5.583333333333333,0,9,8,11,10,6,7,5,3,1,2,4,12,3,2,2,3,1,3,7,1,2,7,6,2,4,2,4,7
16,19,f,2,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,9,three-six,3.1622776601683795,askedsecond,1,allowed,1,1,7,0,2.625,1,low,low,low,low,1,control,control,control,1,5,1988.384,382e3,NA,497,2.375,7,5,5,0,1,7,8,4,10,3,6,5,9,11,2,12,1,2,3,4,2,2,3,2,3,2,2,1,3,1,6,3
16,21,m,3,brazilblack,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,9,two-six,1.4142135623730951,askedfirst,1,forbidden,0,1,7,0,1.625,1,low,low,low,high,1,flag-prime,control,contact,2,4,NA,1945e3,39369.6,1200,2.25,6.833333333333333,3.3333333333333335,5.75,0,8,7,2,3,6,11,1,9,10,5,4,12,3,2,3,1,3,1,4,1,1,1,1,1,3,1,1,4
16,18,f,2,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,9,three-six,1.4142135623730951,askedsecond,1,allowed,1,0,5,0,3.25,0,high,high,high,low,0,control,control,contact,2,6.25,2485.48,4e6,29199.120000000003,123,3.125,6,3.8333333333333335,5.083333333333333,0,8,1,5,6,2,4,9,3,11,10,7,12,2,1,1,4,3,6,2,6,2,7,1,7,4,2,1,2
16,19,f,2,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,5,three-six,4.47213595499958,askedsecond,1,allowed,1,1,8,0,1.125,1,low,low,low,low,0,control,money-prime,contact,2,5.5,1864.11,25e4,3280.8,1e3,3,7,5,5,0,2,5,8,10,9,4,7,3,11,6,1,12,2,3,1,5,6,1,5,1,1,1,1,1,1,2,1,1
16,20,m,3,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,9,three-six,1,askedsecond,1,forbidden,0,1,5,0,4.5,0,low,low,high,high,1,flag-prime,control,contact,2,1,3106.85,NA,39369.6,3e4,4,5,3.1666666666666665,4.916666666666667,0,5,4,9,2,8,1,7,10,6,11,3,12,5,3,3,5,4,6,1,5,5,7,4,7,4,5,1,3
16,20,m,3,brazilbrown,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,9,brasilia,2,1,9,two-six,2.6457513110645907,askedfirst,1,forbidden,0,0,8,0,1.75,0,low,low,low,low,1,control,control,contact,2,6,NA,NA,5577.360000000001,NA,2.625,5.833333333333333,6,3.9166666666666665,0,3,1,10,9,6,5,4,11,7,8,2,12,2,1,1,4,2,1,6,4,2,1,3,1,3,1,1,2
16,17,m,3,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,0,9,three-six,14.560219778561036,askedfirst,0,forbidden,0,1,5,0,2.375,1,low,low,low,low,1,flag-prime,money-prime,control,1,7.25,1677.6989999999998,235e3,2296.56,120,3.5,5.5,6,3.75,0,6,11,10,5,8,1,2,4,3,9,7,12,3,2,3,5,2,6,4,3,2,2,1,1,2,2,7,2
16,18,m,3,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,NA,10,brasilia,2,0,9,three-six,2.8284271247461903,askedfirst,1,allowed,1,1,5,0,3.875,0,high,high,high,low,0,control,control,control,2,2,3728.22,1e6,39369.6,180,1.875,6.833333333333333,4,5.416666666666667,0,10,4,9,11,3,8,7,6,2,5,1,12,3,1,1,3,1,1,4,1,1,5,1,6,7,1,7,3
16,18,f,2,brazilindigenous,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,other,,portuguese,10,brasilia,2,1,8,two-six,NA,askedfirst,0,forbidden,0,1,4,0,2.625,0,low,low,low,low,1,flag-prime,money-prime,contact,1,5.75,NA,NA,3280.8,NA,3.5,5.666666666666667,4.166666666666667,4.75,0,6,2,1,8,11,4,3,9,7,10,5,12,3,1,3,7,1,7,5,1,4,1,3,1,1,4,6,1
16,18,m,3,brazilwhite,BR,0,1,brazilwhite,male,runalone,other,unisubjpool,nobarriers,,portuguese,10,brasilia,2,1,4,three-six,1.7320508075688772,askedsecond,1,forbidden,0,0,7,0,1.625,0,high,low,low,low,1,flag-prime,control,control,2,5,5592.33,200050,NA,103,1.75,6.5,2.8333333333333335,5.833333333333333,0,10,9,3,5,7,2,1,6,8,11,4,12,1,1,1,3,1,1,5,1,2,1,1,1,1,2,1,4
